chart_date,danceability,duration_ms,energy,loudness,tempo,valence
1960-03-12,0.5593299999999999,186605.37,0.524278,0.20561393102279468,120.78107999999999,0.5958960000000001
1960-03-19,0.5596800000000001,185808.44,0.5266280000000001,0.20310058469621223,120.76249000000001,0.597426
1960-03-26,0.55498,191501.78,0.5214620000000001,0.20615604609778837,122.11905000000003,0.595229
1960-04-02,0.54637,192516.76,0.524782,0.20448860266079147,123.24316,0.5673990000000001
1960-04-09,0.5324899999999999,193711.39,0.514863,0.20943373442928565,122.9175,0.547239
1960-04-16,0.5288500000000002,192589.98,0.5149140000000001,0.20481654097110413,122.13125000000002,0.563793
1960-04-23,0.52323,191213.5,0.503134,0.20504469960172866,120.07586,0.5567929999999999
1960-04-30,0.52056,186300.19,0.491432,0.21207588339971184,120.12368000000001,0.561133
1960-05-07,0.51932,181834.87,0.48536,0.2120784255571562,120.50487,0.5622420000000001
1960-05-14,0.5151699999999999,185032.52,0.495306,0.21028620455893565,120.64542,0.5588750000000001
1960-05-21,0.51263,181746.14,0.502579,0.21133781035505464,118.9334,0.5603440000000001
1960-05-28,0.5319400000000001,184701.57,0.504309,0.21488666214727567,119.56110000000001,0.571452
1960-06-04,0.5250300000000001,179652.46,0.519682,0.20911765952037964,121.19272000000002,0.575053
1960-06-11,0.52996,182309.28,0.534639,0.20099927972205744,119.99393000000002,0.563643
1960-06-18,0.5295,178440.32,0.525272,0.2029880942293026,118.85441999999999,0.573221
1960-06-25,0.53722,181464.66,0.5270220000000001,0.20156236759596646,118.66528999999998,0.562932
1960-07-02,0.54206,184514.75,0.512764,0.20919710194051355,116.96395999999999,0.566176
1960-07-09,0.54709,176143.55,0.511684,0.20853232776883313,115.05946999999998,0.581904
1960-07-16,0.5410900000000001,176803.01,0.5092139999999999,0.2110556308787391,115.92952000000001,0.576504
1960-07-23,0.5516300000000001,176131.78,0.48690399999999995,0.21617066350309297,116.74816999999999,0.5865360000000001
1960-07-30,0.55437,178161.51,0.4794909999999999,0.2141199898313702,117.23122,0.574204
1960-08-06,0.57196,180184.43,0.483177,0.21024997881535462,117.61588,0.5869789999999999
1960-08-13,0.58638,183017.07,0.4992470000000001,0.2054383103126853,118.50120000000003,0.60738
1960-08-20,0.584,179848.17,0.48216699999999996,0.21399733073468352,117.53782999999997,0.59861
1960-08-27,0.59961,180597.03,0.4913680000000001,0.21134586052029486,117.28514999999999,0.62094
1960-09-03,0.5991,179706.55,0.5062780000000001,0.21240699940682997,118.42571999999998,0.6410499999999999
1960-09-10,0.5963099999999999,178136.59,0.48768199999999995,0.22643759003474284,116.22128000000001,0.6318699999999999
1960-09-17,0.6023000000000001,179852.49,0.5033920000000001,0.22132404033556477,117.42604999999998,0.640072
1960-09-24,0.59946,185426.29,0.5125350000000001,0.2180183882721803,117.59629000000001,0.613862
1960-10-01,0.59347,187056.56,0.5058649999999999,0.2222370985509702,117.68826999999999,0.599602
1960-10-08,0.5810200000000001,189045.95,0.5331713,0.2182626472332853,118.21731999999999,0.5985349
1960-10-15,0.57369,195004.9,0.5332613,0.22286098635708831,118.43388,0.5796949
1960-10-22,0.56131,195739.8,0.5281859999999999,0.2231876535886789,117.62574,0.5790949
1960-10-29,0.5705299999999999,187890.66,0.5222330000000001,0.22242881959156002,117.59872,0.5966349000000001
1960-11-05,0.5731400000000001,185891.45,0.505103,0.22599080586390982,116.95739000000002,0.5879649
1960-11-12,0.58553,181484.92,0.509583,0.21913333615795272,117.16049,0.6012419999999999
1960-11-19,0.57148,180137.26,0.4928660000000001,0.22346432505719854,117.68793000000001,0.5657350000000001
1960-11-26,0.5639000000000001,181499.93,0.4667360000000001,0.23294932632827728,117.80172999999999,0.5585150000000002
1960-12-03,0.5612499999999999,182511.48,0.481424,0.22571519362765866,116.29764999999999,0.5664349999999999
1960-12-10,0.54633,183458.05,0.4824567,0.21875879162782816,115.49432,0.559049
1960-12-17,0.5407500000000001,176032.31,0.4732857000000001,0.21539572917549357,116.41680999999998,0.5844889999999999
1960-12-24,0.5449200000000001,174896.84,0.48048569999999996,0.21229832217608677,116.81049000000003,0.591429
1960-12-31,0.56031,176770.25,0.49551570000000006,0.21119756800271158,116.59131000000001,0.610109
1961-01-07,0.5613600000000001,183127.41,0.49982569999999993,0.20644881789678837,120.51944999999999,0.5924520000000001
1961-01-14,0.55757,182117.88,0.4950157,0.20656469790695697,120.32413000000001,0.567312
1961-01-21,0.55779,179650.15,0.5082057,0.20483772561647318,118.81911999999998,0.574032
1961-01-28,0.5638600000000001,182426.81,0.51864,0.2035151682060842,117.43260999999998,0.597238
1961-02-04,0.57127,184210.36,0.5234000000000001,0.1995678332344717,119.29230000000001,0.601158
1961-02-11,0.57582,187296.28,0.5308699999999998,0.1955696551139734,120.43018000000002,0.5987109999999999
1961-02-18,0.57563,184620.45,0.56253,0.19360054232692148,118.72008,0.630717
1961-02-25,0.5655200000000001,185986.69,0.552731,0.19422188797559528,118.42339000000001,0.592263
1961-03-04,0.58508,190803.02,0.5484899999999999,0.19386895178374716,116.89545,0.6058669999999999
1961-03-11,0.57872,188447.21,0.524895,0.20538767901025334,115.26742000000002,0.616201
1961-03-18,0.5880000000000001,183004.62,0.527115,0.2070341496483349,116.09248999999998,0.624238
1961-03-25,0.5881799999999999,182222.48,0.510713,0.21756969748326416,116.73573000000002,0.6059680000000001
1961-04-01,0.57748,187879.53,0.517093,0.21959961020252522,116.34524999999998,0.574828
1961-04-08,0.58201,187178.88,0.5317459999999999,0.2165413947970511,115.41771,0.559978
1961-04-15,0.59131,188349.02,0.542233,0.21055736801965935,115.97875000000002,0.5864500000000001
1961-04-22,0.59551,187601.4,0.5295409999999999,0.2130171171934582,115.64334,0.61761
1961-04-29,0.5888500000000001,188053.91,0.517511,0.2201290144902974,114.27139,0.6010800000000001
1961-05-06,0.57744,191471.01,0.515042,0.21803342937039233,115.81909999999999,0.5806739999999999
1961-05-13,0.59007,192458.39,0.5015319999999999,0.22049550885518177,115.75299,0.5757019999999999
1961-05-20,0.5883400000000001,192194.7,0.513272,0.21150050843148882,119.28535999999998,0.592292
1961-05-27,0.58501,186334.3,0.5243660000000001,0.2092013388695873,119.95766000000002,0.592902
1961-06-03,0.58039,185792.95,0.499906,0.2174389882213372,117.98643,0.5780420000000001
1961-06-10,0.5869000000000001,187335.82,0.488765,0.22147190916024062,115.5624,0.5720240000000001
1961-06-17,0.58762,184110.15,0.52418,0.2132912465045335,117.71532,0.604934
1961-06-24,0.6046199999999999,186849.22,0.53484,0.2104065333446318,117.41436000000002,0.6248640000000001
1961-07-01,0.5935699999999999,189714.55,0.5279090000000002,0.21147932378611983,117.4992,0.619421
1961-07-08,0.6078600000000001,195685.54,0.547249,0.20518239979662742,117.25399000000002,0.631581
1961-07-15,0.6027599999999999,191523.94,0.535559,0.20782094737734091,118.56933000000002,0.62038
1961-07-22,0.61153,178994.9,0.5586430000000001,0.20111346496059657,120.06189999999998,0.6460640000000001
1961-07-29,0.6004600000000001,171912.65,0.5613779999999999,0.196302643843742,119.26619999999998,0.630565
1961-08-05,0.6043400000000001,178774.4,0.556858,0.20067473095500385,120.21919,0.6528109999999999
1961-08-12,0.59021,177835.48,0.5544439999999999,0.20909668672146428,120.65251999999998,0.6317170999999999
1961-08-19,0.59613,179577.78,0.5666680000000001,0.20368972968392512,121.99144999999999,0.6444270999999999
1961-08-26,0.5885,178912.79,0.569488,0.1979940259300059,122.04161,0.6126670999999999
1961-09-02,0.58594,185707.04,0.533018,0.21181848995847807,122.45286000000002,0.6005370999999999
1961-09-09,0.57666,188526.8,0.530648,0.21239301754088644,121.51934999999999,0.5848060999999999
1961-09-16,0.57625,188831.02,0.524238,0.21354630963477675,122.36084000000001,0.589263
1961-09-23,0.57556,184725.51,0.530007,0.20567028217947633,119.29932,0.5930389999999999
1961-09-30,0.5793599999999999,185692.39,0.497597,0.21567790865180922,122.68465000000002,0.5984480000000001
1961-10-07,0.5711200000000001,191654.93,0.504595,0.21712905685958817,118.57261,0.5813519999999999
1961-10-14,0.5602,199638.62,0.49700099999999997,0.22108084060672822,117.97284999999997,0.56018
1961-10-21,0.5617,200952.63,0.49314499999999994,0.223960045758834,116.98400000000001,0.5548200000000001
1961-10-28,0.56561,200932.96,0.5004270000000001,0.21710956698584863,115.97139999999999,0.550369
1961-11-04,0.56676,191098.38,0.5164569999999999,0.21530802474366584,116.37415000000001,0.577288
1961-11-11,0.57194,197842.33,0.5126370000000001,0.2177796373188713,114.09320000000001,0.590408
1961-11-18,0.57216,188071.6,0.49931800000000004,0.2153696720616897,114.98216000000004,0.589701
1961-11-25,0.5612400000000001,195823.64,0.500348,0.22457630709261928,116.00398999999999,0.5898939999999999
1961-12-02,0.54653,189718.78,0.49872281,0.23236505380899924,112.64856999999998,0.5845170000000001
1961-12-09,0.54593,186253.27,0.5007808100000001,0.21602279467841703,114.40065,0.600864
1961-12-16,0.5476599999999999,187634.38,0.50834081,0.2177830268621303,115.99395999999999,0.598105
1961-12-23,0.5533399999999999,184500.73,0.4997368099999999,0.2131503686128294,120.18375000000002,0.579615
1961-12-30,0.55206,184278.48,0.49968681,0.21834505550377087,117.74680000000002,0.5656680000000001
1962-01-06,0.55206,184278.48,0.49968681,0.21834505550377087,117.74680000000002,0.5656680000000001
1962-01-13,0.55119,190034.01,0.50694681,0.2189564443691213,115.13321000000002,0.572778
1962-01-20,0.5517569999999999,191574.95,0.49673611000000006,0.21852406575713926,116.17948999999999,0.5763910000000001
1962-01-27,0.561427,186065.29,0.51038511,0.21548258622150665,118.40421,0.5994510000000001
1962-02-03,0.551987,184839.65,0.5137151100000001,0.21645835098720442,119.00050999999998,0.5874699999999999
1962-02-10,0.5571069999999999,188291.79,0.53509611,0.21137022286246926,117.38243999999997,0.569903
1962-02-17,0.543247,189065.63,0.52626711,0.21715447843403102,119.27228,0.571465
1962-02-24,0.5450370000000001,192476.61,0.5171071099999999,0.21880200830438098,120.71893999999999,0.589945
1962-03-03,0.558577,184492.83,0.5318271099999999,0.21144606389289045,119.82298,0.6086679999999999
1962-03-10,0.562547,183415.54,0.52803511,0.20882637064655538,118.36467999999996,0.6218619999999999
1962-03-17,0.559937,177320.71,0.5290122999999999,0.2062840013558173,117.42415,0.6311589999999999
1962-03-24,0.5670900000000001,183532.76,0.5357739999999999,0.2020671976951106,119.09779,0.6318130000000001
1962-03-31,0.5717500000000001,180547.85,0.5390840000000001,0.20001482925175837,115.82146999999999,0.624206
1962-04-07,0.5574,183833.68,0.5463939999999999,0.20288047623082786,114.69841999999998,0.6023959999999999
1962-04-14,0.56343,180083.48,0.530541,0.21164096263028553,113.37756999999999,0.606127
1962-04-21,0.5549499999999999,178060.24,0.5416209999999999,0.20717418015422417,113.08292999999998,0.6134270000000001
1962-04-28,0.5519,180098.46,0.5347230000000001,0.20794953817473094,113.57655000000001,0.605786
1962-05-05,0.55994,185050.54,0.525705,0.21384247097703585,112.75191,0.588404
1962-05-12,0.55011,186211.71,0.535984,0.20876302855690196,112.31097999999999,0.59117
1962-05-19,0.5465300000000001,182836.94,0.5234449999999999,0.2173313702228625,111.62276999999999,0.5826209999999999
1962-05-26,0.5437299999999999,187096.53,0.537064,0.2050218201847301,113.14802000000002,0.5875469999999999
1962-06-02,0.5429800000000001,186836.21,0.527573,0.21397911193966615,112.87319000000001,0.574957
1962-06-09,0.5369499999999999,187659.53,0.5111829999999999,0.2184691975256334,113.07537,0.5797770000000001
1962-06-16,0.55723,186244.65,0.516803,0.21600330480467755,113.90883,0.5969
1962-06-23,0.56934,179354.06,0.527639,0.21184730107617994,114.04051000000001,0.6138410000000001
1962-06-30,0.57511,180211.02,0.5331,0.2117894669943225,114.30932999999999,0.617903
1962-07-07,0.56344,186863.84,0.52958,0.2154887297686637,113.60097000000002,0.579983
1962-07-14,0.57901,180049.26,0.537655,0.21504342852300648,114.49317,0.598483
1962-07-21,0.5778484848484848,180233.898989899,0.5499343434343434,0.2088273207458022,116.02324242424243,0.5938020202020202
1962-07-28,0.5835252525252526,181938.39393939395,0.5739040404040404,0.20080882548046342,116.89686868686867,0.595579797979798
1962-08-04,0.5822323232323232,183962.0303030303,0.5769898989898989,0.20136411997271245,115.33686868686867,0.6010020202020202
1962-08-11,0.5798080808080809,176979.34343434343,0.5585757575757575,0.20557793852429898,118.8410101010101,0.6221131313131313
1962-08-18,0.5787878787878789,180239.08080808082,0.564040404040404,0.20154065868412108,118.91157575757575,0.6357676767676766
1962-08-25,0.5792551020408163,182331.98979591837,0.5491081632653061,0.20246057494262854,125.1084591836735,0.6238091836734694
1962-09-01,0.5702525252525252,179436.0606060606,0.5366131313131313,0.20511423017566566,123.37190909090909,0.6198787878787879
1962-09-08,0.5840101010101011,182631.39393939395,0.5536424242424242,0.2010035530288051,123.95136363636364,0.6501515151515151
1962-09-15,0.5787373737373738,186690.81818181818,0.5605212121212121,0.19559012718490731,122.10987878787877,0.6381515151515152
1962-09-22,0.59094,187690.95,0.582276,0.19363570883823403,123.06616,0.6459999999999999
1962-09-29,0.5956000000000001,184711.85,0.5703760000000001,0.19562367595966446,120.63965,0.6415
1962-10-06,0.5878484848484848,187749.39393939395,0.5717111111111112,0.19265680275340474,119.95425252525251,0.6103838383838384
1962-10-13,0.59993,185229.45,0.5530339999999999,0.20123252266757052,118.57786,0.61301
1962-10-20,0.5935,186704.56,0.540844,0.19955046182526903,118.99404,0.59891
1962-10-27,0.5915858585858587,183830.69696969696,0.528620606060606,0.2050305615257738,118.37650505050506,0.5933565656565657
1962-11-03,0.5866767676767677,177786.25252525252,0.5367266666666667,0.2075404070362125,120.75562626262627,0.6165131313131313
1962-11-10,0.5807373737373738,174920.14141414143,0.534130707070707,0.20591197116491583,120.8708383838384,0.6096545454545454
1962-11-17,0.5929292929292929,170322.9696969697,0.5169781818181819,0.21259861559412446,121.3240202020202,0.633760606060606
1962-11-24,0.5880404040404041,170281.7373737374,0.5148266666666667,0.21600313789535042,123.26891919191921,0.6435030303030304
1962-12-01,0.5871818181818181,171516.27272727274,0.48949333333333334,0.2208052048319822,119.35943434343434,0.6339474747474747
1962-12-08,0.5946262626262625,167869.47474747474,0.4895670707070706,0.22578616432950815,119.28486868686868,0.6525080808080808
1962-12-15,0.5866565656565657,166784.7676767677,0.5057791919191919,0.22122033828668855,119.70133333333332,0.6488919191919192
1962-12-22,0.5928686868686869,164130.54545454544,0.502910505050505,0.2133516334431511,121.20714141414143,0.6566787878787879
1962-12-29,0.5879090909090909,171745.9797979798,0.4976276767676768,0.21515211431320239,120.83841414141415,0.6497383838383839
1963-01-05,0.5938787878787878,166179.0202020202,0.5356943434343435,0.21249033851779386,123.67979797979797,0.6816676767676768
1963-01-12,0.6006767676767676,164050.54545454544,0.5506296969696969,0.21008170853522942,122.51870707070708,0.6749333333333335
1963-01-19,0.5943939393939394,162381.42424242425,0.5350539393939393,0.21808672266260606,121.83672727272726,0.6909505050505051
1963-01-26,0.5777474747474747,163328.77777777778,0.5042650505050504,0.2289212778578086,121.29345454545454,0.6702606060606061
1963-02-02,0.5712222222222222,165924.31313131313,0.49142626262626266,0.23035199037232765,120.38491919191921,0.6641
1963-02-09,0.56804,166714.22,0.48157799999999995,0.2325762647233285,117.42201000000001,0.6385589999999999
1963-02-16,0.57306,171557.08,0.49830500000000005,0.23489767816286755,117.98636,0.642519
1963-02-23,0.5688799999999999,174777.96,0.49173,0.2364007287518007,116.08897,0.644469
1963-03-02,0.5810200000000001,176486.77,0.493431,0.23483920854164897,116.21368999999999,0.6448
1963-03-09,0.57918,177391.94,0.48648100000000005,0.24262181171087194,115.53549,0.6379610000000001
1963-03-16,0.58781,176442.79,0.48644499999999996,0.2420729175493602,119.69404000000003,0.6396510000000002
1963-03-23,0.59115,178357.98,0.506916,0.22742712481993052,117.81801,0.628559
1963-03-30,0.5927600000000001,180717.63,0.5135700000000001,0.22842153207355306,116.94860999999999,0.633409
1963-04-06,0.5878700000000001,183733.38,0.49630300000000005,0.23276184221676124,115.41138,0.626485
1963-04-13,0.58484,182770.39,0.523038,0.22020760952461654,115.04981000000002,0.627101
1963-04-20,0.5833499999999999,183435.04,0.543012,0.21126408778917039,115.67152999999999,0.626001
1963-04-27,0.59101,182887.65,0.546762,0.2028359884755529,117.59997,0.6401199999999999
1963-05-04,0.59099,184073.58,0.540542,0.20293153122616725,120.45268000000002,0.6386
1963-05-11,0.5846400000000002,180153.28,0.561897,0.19156194390305908,122.75162,0.65648
1963-05-18,0.5797100000000001,186481.15,0.5596569999999998,0.1965829167019744,123.82690999999998,0.6633199999999999
1963-05-25,0.5867300000000002,190194.63,0.5656469999999999,0.1983329802559105,123.91717999999999,0.6784999999999998
1963-06-01,0.5696,189018.99,0.566624,0.199225489365308,125.05313,0.6476740000000002
1963-06-08,0.56633,185661.04,0.555234,0.20449199220405048,125.0532,0.643736
1963-06-15,0.5725399999999999,181513.73,0.564381,0.2028124735191933,123.65653,0.6378559999999999
1963-06-22,0.5676,185178.46,0.568064,0.20404902126938387,124.19420999999998,0.619886
1963-06-29,0.56551,186501.31,0.567752,0.20737268028133213,124.76501999999996,0.609656
1963-07-06,0.56945,186271.41,0.554682,0.21747415473264975,123.76895,0.5994269999999999
1963-07-13,0.56405,186240.74,0.5531320000000001,0.21965151258367932,124.19963,0.6008669999999999
1963-07-20,0.5584600000000001,182437.96,0.5384119999999999,0.21632234556393523,125.13302000000002,0.5982170000000001
1963-07-27,0.554112,183757.77,0.5299850999999999,0.22745127531565118,125.33130000000001,0.593047
1963-08-03,0.5638019999999999,179284.6,0.5361560999999999,0.2267756969748326,121.73998000000002,0.6031820999999999
1963-08-10,0.571402,178894.28,0.5279061,0.22310990594017455,120.51350999999998,0.582832
1963-08-17,0.572042,182376.51,0.5513291,0.21243517498517073,118.97177000000002,0.6046719999999999
1963-08-24,0.580182,187477.38,0.5555861,0.2097676044403017,117.85920999999999,0.599178
1963-08-31,0.566052,184597.34,0.5471161,0.2121265147021439,119.37953000000002,0.596858
1963-09-07,0.570792,181099.1,0.5739861000000002,0.20479260232183708,118.39081000000002,0.6274790000000001
1963-09-14,0.56078,183034.1,0.550323,0.2051533768324718,119.12937000000002,0.5986579999999999
1963-09-21,0.56422,186903.02,0.54699,0.2057997203626811,118.54450000000001,0.597188
1963-09-28,0.5539900000000002,183230.97,0.5534,0.2046779933903907,120.03735000000002,0.606163
1963-10-05,0.5502600000000001,186527.8,0.5696899999999999,0.19734937717142614,119.93668,0.6048950000000001
1963-10-12,0.56039,191423.64,0.581257,0.1932569273790357,119.72259999999999,0.5938700000000001
1963-10-19,0.57026,188972.0,0.576327,0.1938469197525633,119.26476000000001,0.60652
1963-10-26,0.5585200000000001,188396.82,0.543435,0.20787814591983733,118.81994,0.583275
1963-11-02,0.56156,186836.67,0.557817,0.2027376917210406,119.12972999999997,0.61611
1963-11-09,0.5486099999999999,186552.56,0.5325570000000001,0.2090659689856792,116.20076,0.59027
1963-11-16,0.5472400000000001,181913.48,0.54652,0.2005086433353106,114.84108,0.5886540000000001
1963-11-23,0.5711400000000001,185088.7,0.55767,0.1980501652402339,115.71401,0.5964790000000001
1963-11-30,0.56714,186005.81,0.54482,0.20247860350817729,114.58547,0.5945670000000001
1963-12-07,0.56474,184929.1,0.5369600000000001,0.2061134649605966,112.78336999999999,0.5854320000000002
1963-12-14,0.59517,182455.08,0.56589,0.19866833319210236,113.49178000000002,0.613788
1963-12-21,0.59819,182720.59,0.5523479999999998,0.20542835352936195,115.63451,0.6133560000000001
1963-12-28,0.58177,183048.5,0.558813,0.19947801033810691,117.58172,0.5950960000000001
1964-01-04,0.57858,182855.96,0.552263,0.202937886619778,118.62099999999998,0.5945760000000001
